clasificacion,texto
Verdadero,"La Argentina es el cuarto país del mundo que menos exporta e importa como porcentaje de su PBI, detrás de Sudán, Pakistán y Brasil. Las importaciones y las exportaciones subieron el primer año de la gestión de Cambiemos, aunque igualmente estos valores, después de los de 2015, son los menores desde la crisis de 2001."
Verdadero,Macri: “Está aumentando el nivel del poder adquisitivo mes a mes”
Verdadero,"En el primer semestre de 2017, los salarios subieron más que la inflación. Sin embargo, estos todavía se encuentran por debajo de la capacidad de compra que tenían en noviembre de 2015, antes de la asunción del gobierno de Cambiemos."
Falso,Bullrich: “Siete de cada diez familias no tenían cloacas [en la Provincia de Buenos Aires]”
Falso,"Los hogares que no cuentan con este servicio básico representan un porcentaje mucho menor. Esto se confirma tanto si se miran los datos del Censo 2010, últimas estadísticas oficiales disponibles, como las cifras alternativas de la UCA que llegan hasta 2016."
Falso,Vidal: “Hoy las mineras por [el impuesto a las] Ganancias pagan siete veces más que lo que dejaban por retenciones”
Falso,"Los datos oficiales muestran que el Gobierno nacional no aumentó su recaudación en ese volumen sino que, por el contrario, recuperó a través de este impuesto sólo un 35% de lo que percibía antes de la quita de retenciones."
Verdadero,Vidal: “La educación pública perdió chicos en las escuelas”
Verdadero,Tanto en la Provincia como en todo el país en la última década bajó el porcentaje de alumnos matriculados en entidades públicas y aumentó la participación de la educación privada.
Verdadero,CFK: “En todo el mundo están abandonando el voto electrónico”
Verdadero,"En la mayoría de los países donde se usó alguna forma de voto electrónico, este sistema fue abandonado."
Verdadero,Frigerio: “En la última elección los resultados los tuvimos al mediodía del día siguiente”
Verdadero,"En 2015 la publicación de los datos provisorios fue mucho más lenta. Sin embargo, al tratarse de una elección ejecutiva, no es comparable con la del domingo. En las PASO de 2013, el escrutinio provisorio fue más rápido aunque se eligió una categoría menos."
Verdadero,#Spots Lousteau: “La Ciudad tiene el presupuesto más alto de su historia”
Verdadero,El gasto porteño es el más alto desde la autonomía del distrito. Lo mismo pasa con la recaudación. Pero este es un fenómeno general que sucedió en todo el país.
Falso,#Spots Tombolini: “La carne es un lujo para pocos”
Falso,"El consumo de carne vacuna y la capacidad de compra de asado del salario mínimo bajaron fuertemente en 2016, aunque ambos indicadores se recuperaron en el primer semestre de 2017. Además, el consumo de carne vacuna en la Argentina es casi siete veces el promedio mundial."
Falso,Bullrich: “Hay 400 policías presos desde que María Eugenia Vidal es gobernadora”
Falso,"Los datos revelan que 469 policías fueron detenidos por sumarios iniciados por el Gobierno provincial desde diciembre de 2015. Pero, de ese total, el 33% permanece hoy privado de su libertad por decisión de la Justicia. Este porcentaje aumenta al 50% en los cargos más altos."
Verdadero,Bullrich: “El SAME llega a siete millones de bonaerenses”
Verdadero,"El servicio provincial de emergencias de salud está funcionando en 28 municipios y ya abarca al 42% de la población de Buenos Aires. Se está implementando, con distinto nivel de avance, en 19 municipios más."
Verdadero,CFK: “Los medicamentos más consumidos por los jubilados en los últimos dos años tuvieron un aumento promedio de 99%”
Verdadero,"Los productos farmacéuticos crecieron entre un 92 y 100%, de acuerdo con el índice de precios que se considere, y siempre por encima de la inflación general. Igualmente, esta tendencia se modificó en 2016."
Falso,Pitrola: “Hoy un trabajador tiene en promedio horario en la Argentina 11 horas de trabajo”
Falso,"Los datos oficiales y alternativos muestran que en el país se trabaja en promedio unas 40 horas semanales o 48 en el caso de los empleados full-time, menos que lo dicho por el candidato del FIT para el mismo período. La cantidad es similar a la de países como Brasil o Uruguay."
Falso,#Spots Unidad Ciudadana: “Los aumentos son cada día más terribles”
Falso,"Durante el primer año de Macri a cargo de la presidencia la inflación aumentó y se ubicó en uno de sus valores más altos de los últimos 25 años. Sin embargo, durante los primeros seis meses de 2017 hubo una importante disminución y el aumento de precios fue la mitad que en el primer semestre de 2016."
Verdadero,#Spots Cumplir: “Dijo vas a poder sacar el pasaporte en dos horas. Y cumplió”
Verdadero,"Durante la gestión de Randazzo, el Ministerio del Interior quedó a cargo de los pasaportes y lanzó una modalidad que permite obtenerlo al instante con un costo adicional de US$200. El trámite fue realizado por 100 mil personas desde su implementación."
Falso,#Spots Lousteau: “En el 2016 murieron 36 bebés más”
Falso,"La tasa aumentó entre 2015 y 2016, pero si se mira el último trienio, indicador que los especialistas aconsejan tomar, las muertes de bebés en la Ciudad en el período 2014-2016 fueron menos que nunca antes."
Falso,Etchevehere: “El sector agropecuario es responsable de un tercio de la mano de obra de nuestro país”
Falso,"Un estudio coincide con la frase del presidente de la Sociedad Rural, luego de incluir empleos directos y además indirectos, como los generados por el pago de impuestos o el consumo del sector. Existen críticas a esta metodología y otros trabajos calculan porcentajes menores."
Verdadero,#Spots Cambiemos: “Empezamos un servicio de emergencia para los bonaerenses”
Verdadero,Hay 28 municipios bonaerenses que ya cuentan con el servicio de emergencias y 19 distritos más se están incorporando.
Falso,#Spots Unidad Ciudadana: “Hoy tenemos muchos más pobres que hace dos años”
Falso,No hay datos oficiales debido a la intervención del INDEC y a la posterior declaración de emergencia estadística. Según qué fuente alternativa se tome se evidencia una caída o una suba de la pobreza desde la asunción de Cambiemos.
Verdadero,Pitrola: “El salario promedio argentino es $11.000. La mitad de los trabajadores gana menos de $9.000”
Verdadero,"Los datos del INDEC son cercanos a los valores que señaló el candidato a senador nacional por el Frente de Izquierda y de los Trabajadores (FIT). Los expertos advierten que surgen de una encuesta, por lo que puede haber cierta subdeclaración."
Verdadero,#Spots 1País: “Los más pobres son los que más carga [impositiva] tienen en la canasta de alimentos”
Verdadero,"Los especialistas coinciden en que las personas pobres destinan un mayor porcentaje de sus ingresos a los alimentos y, por ende, los impuestos en esos bienes tienen un mayor impacto en términos relativos sobre quienes tienen menos ingresos."
Falso,Macri: “Cada tres minutos una familia recibe un crédito hipotecario a 30 años del Banco Nación”
Falso,"Los datos oficiales muestran que mejoró el mercado de préstamos para viviendas y en el último mes se dieron unos 2.000 créditos, aunque el cálculo del Gobierno toma todos los bancos y es sólo sobre el horario bancario de los días hábiles."
Falso,Randazzo: “Desde que gobierna Macri sus políticas fundieron a más de tres mil PyMEs”
Falso,"Durante 2016 la cantidad de PyMEs que abrieron y cerraron dan un saldo levemente peor al mencionado por Randazzo, pero se ajusta a un estancamiento que viene desde 2011 y la baja fue menor a la registrada en 2014."
Falso,Solá: “El delito aumenta cada vez más en la provincia de Buenos Aires”
Falso,"Los últimos datos disponibles muestran un descenso de robos y homicidios en la Provincia de Buenos Aires tanto en 2016 como en 2015. Clarín publicó que, según la Procuración bonaerense, el delito aumentó en 2017 pero desde el organismo no confirman ni desmienten esa información."
Verdadero,Verbitsky: “El pago de intereses [de la deuda] ya supera el de la inversión en educación y salud sumadas”
Verdadero,"Los intereses de la deuda superaron en 2016 a la inversión en educación y salud por primera vez desde el período 2005-2008. Pero los datos están distorsionados por los arreglos con los acreedores de deuda, como los fondos buitre."
Falso,Vallejos: “Desde que Macri asumió la industria acumula [la caída] más extensa desde 2001”
Falso,"Distintas fuentes destacan la caída en la producción industrial entre 2015, 2016 y 2017, pero ésta crisis no es la más extensa desde 2001 y, según los datos que se analicen, habría comenzado antes de la asunción de Cambiemos."
Verdadero,¿La Argentina tiene uno de los calendarios de vacunación obligatorios y gratuitos más completos del mundo?
Verdadero,El país cubre mayor cantidad de enfermedades que en otros lugares del mundo. Los especialistas destacan la gratuidad y obligatoriedad para lograr más cobertura y así proteger a distintos sectores de la sociedad.
Falso,Myriam Bregman: “El 56% de las mujeres de la Ciudad están precarizadas”
Falso,"La precariedad laboral es mucho mayor entre las mujeres que los hombres, aunque no llega al nivel señalado por la candidata del Frente de Izquierda y de los Trabajadores."
Falso,"Moreno: “Nosotros dejamos 2,4 millones de argentinos en la pobreza”"
Falso,"La medición oficial de pobreza fue discontinuada en 2013, pero todos los especialistas concuerdan en que la cantidad de pobres, utilizando diversas fuentes, era mayor a la dicha por el ex secretario de Comercio al final del segundo mandato de Cristina Fernández de Kirchner."
Falso,"CFK, sobre la Reparación Histórica a los jubilados: “El número de beneficiarios alcanzados no llega a un tercio de lo que se anunció”"
Falso,"Los jubilados que entraron al programa oficial son casi un millón, aunque 625 mil aceptaron la oferta estatal y el resto tuvo un aumento automático. Igualmente, la meta del Gobierno es alcanzar 2,3 millones de beneficiarios en dos años y todavía no se cumplieron los primeros 12 meses del programa."
Falso,"Bullrich: “Después de 10 años de paritarias estábamos en un salario [mínimo docente] que estaba por debajo del mínimo, vital y móvil”"
Falso,"El mínimo docente era mayor al piso salarial de los empleados formales cuando Mauricio Macri asumió la Presidencia. Entre 2008 y 2015 el salario de los maestros estuvo en el mismo nivel o por encima del SMVM, aunque a partir de 2016 el mínimo docente se actualiza 20% por encima del salario básico."
